Хичээлийн_дугаар,Хичээлийн_индекс,Монгол_нэр,Англи_нэр,Харьяалах_бүтцийн_дугаар,Харьяалах_бүтэц,Харьяалах_тэнхим_дугаар,Харьяалах_тэнхим,Сургалтын_түвшин,Орох_улирал,Тодорхойлсон_огноо,Багц_цаг
fa1ecbb29c36a80120fa7bba7191f1b8,KORE370,Харьцуулсан хэл шинжлэл,Comparitive analysis of the Korean and Mongolian,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Хаврын улирал,2023,3
74c156781ba6ffe18400a88689715dd1,KORE468,Солонгос хэлний бизнесийн орчуулга,Business translation in Korean,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Улирал харгалзахгүй,2023,3
b70bad7669d7bbd1802342484dcad930,KORE461,Дээд шатны солонгос  хэл 1,Advanced Korean 1 ,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Улирал харгалзахгүй,2023,3
ec1e33b6bd8535e35b7ed12a7a9182fb,KORE462,Дээд шатны солонгос  хэл 2 ,Advanced Korean 2 ,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Улирал харгалзахгүй,2023,3
f4d3a9b22204bc9cd4a83ec616bf6097,KORE467,Солонгос хэлний хэлмэрчлэхүй,Interpreting in Korean,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Намрын улирал,2023,3
c6e07eaa1d40a633518fa3b1d922b82d,KORE265,Солонгосын нийгэм соёл,Society and culture of Korea,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Улирал харгалзахгүй,2023,3
b89256775074f67fefe8532470f90cc4,KORE365,Солонгосын түүх ,History of Korea,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Намрын улирал,2023,3
f590ce1206a9b8dedfc30296dc8290cd,KORE366,"БНСУ-ын улс төр, гадаад харилцаа",Politics and international relations of modern Korea ,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Хаврын улирал,2023,3
fd6d44070cecf58b893c2b16522dc191,KORE463,Солонгосын уран зохиолын удиртгал,Introduction to Korean literature,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Намрын улирал,2023,3
fb8b25d02a3d508548a993c59946c1e6,KORE465,Солонгосын эдийн засаг,Introduction to Korea's economy,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Улирал харгалзахгүй,2023,3
461dfd2f6d3d6f36725ac423a51c6130,TURK201,Турк хэлний хэлзүй 1,Turkish grammar I,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Намрын улирал,2023,3
98229e47efcf293ba35164fa38faba05,TURK203,"Турк хэлний унших, бичих дадал 1",Turkish reading and writing I,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Намрын улирал,2023,3
988351ce43f13c91eff27470890c8376,TURK205,"Турк хэлний ярих, сонсох дадал 1",Turkish listening and speaking I,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Намрын улирал,2023,3
fdd3a562664329727b8015112a4ae9c7,TURK202,Турк хэлний хэлзүй 2,Turkish grammar II,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Хаврын улирал,2023,3
a419d8d37c818391fc50b341c6d39872,TURK204,"Турк хэлний унших, бичих дадал 2",Turkish reading and writing II,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Хаврын улирал,2023,3
ca8f0604222d01681e211a903ea53063,TURK206,"Турк хэлний ярих, сонсох дадал 2",Turkish listening and speaking II,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Хаврын улирал,2023,3
0af373f9c874b826b6891a67bd6320e4,TURK360,Бүгд Найрамдах Турк Улсын түүх,History of the Republic of Turkey,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Хаврын улирал,2023,3
63343f64cc76a8c257077bb4e9482f5a,TURK420,Туркийн уран зохиолын удиртгал,Introduction to Turkish literature,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Улирал харгалзахгүй,2023,3
722eaf15b47c6ce753f1482b352f5c48,TURK421,"Туркийн улс төр, гадаад харилцаа",Politics and international relations of Turkey,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Улирал харгалзахгүй,2023,3
2b7f3676262f189cbb4e3454f6330155,ARAB201,Араб хэлний хэл зүй 1,Arabic grammar I,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Намрын улирал,2023,3
ad5dae030351324d7b709be52a633081,ARAB203,"Араб хэлний унших, бичих дадал 1",Arabic reading and writing I,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Намрын улирал,2023,3
d23941275ef524a546d5921aa8c5af2d,ARAB205,Араб хэлний ярих сонсох дадал 1,Arabic listening and speaking I  ,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Намрын улирал,2023,3
ccc5dd5279b84a232c60ea1bb5cf8519,ARAB202,Араб хэлний хэл зүй 2,Arabic grammar II,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Хаврын улирал,2023,3
b5f467cfaea7b614dc6aa0b1641a818b,ARAB204,"Араб хэлний унших, бичих дадал 2",Arabic reading and writing II,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Улирал харгалзахгүй,2023,3
cf655092dcaab37755c73d62c4eb1891,ARAB206,"Араб хэлний ярих, сонсох дадал 2",Arabic listening and speaking II,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Хаврын улирал,2023,3
bc1b6963467946794d6acb1ca6facd17,ARAB462,Араб хэлний эрх зүйн орчуулга,Legal translation in Arabic,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Намрын улирал,2023,3
bd59dd521763fcf9bb362ac7cea1888a,ARAB463,Араб хэлний хэлмэрчлэхүй,Interpreting in Arabic,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Намрын улирал,2023,3
dd9b46c614232aa76a0629aaf838d1f2,ARAB460,Арабын уран зохиолын удиртгал,Introduction to Arabian literature,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Намрын улирал,2023,3
5e1ff67e139a8864f865e8291d7dd9ba,ARAB461,"Арабын улсуудын улс төр, гадаад харилцаа",Politics and international relations of Arabian states,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,Бакалавр,Намрын улирал,2023,3
06aef482b866ff0d037f545b07e25de0,FINN335,Дижитал банк,Digital Banking,25f2cc0603042191aff533208b8239fc,Бизнесийн сургууль,25f2cc0603042191aff533208b8239fc,Бизнесийн сургууль,Бакалавр,Хаврын улирал,2023,3
a2a561ffc61849e2ba1ad94624ad4e0b,ECOL412,Экологийн экспертиз ба аудит,Ecological expertise and audit,b43d3f04841fc58b6e155df37be8b3f0,Шинжлэх ухааны сургууль,be873e48f7ca83586f2aacdd0d4dcfd0,Биологийн тэнхим,Бакалавр,Улирал харгалзахгүй,2023,3
b2c74b6da800cc1e5843266f1e2ed397,HOSM200,Зочлох үйлчилгээний үндэс,Hospitalty introduction,25f2cc0603042191aff533208b8239fc,Бизнесийн сургууль,ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,Бакалавр,Намрын улирал,2023,3
fa5f1d94de8b6a98759c7a141364d8dc,HOSM201,"Хоолны жор, технологи судлал",Recipe and technology procedure study,25f2cc0603042191aff533208b8239fc,Бизнесийн сургууль,ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,Бакалавр,Хаврын улирал,2023,3
fc980938978e9f85d16d3bc30af6efce,HOSM202,Зочид буудлын менежмент,Hotel management    ,25f2cc0603042191aff533208b8239fc,Бизнесийн сургууль,ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,Бакалавр,Хаврын улирал,2023,3
25ad9ce1aa05cd81fbe57b5e9434ed28,HOSM300,Рестораны менежмент,Restaurant management,25f2cc0603042191aff533208b8239fc,Бизнесийн сургууль,ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,Бакалавр,Намрын улирал,2023,3
85ed7449b55309467ccc3bdaef2f4746,HOSM301,Эвэнтийн үйлчилгээний зохион байгуулалт,Event management service ,25f2cc0603042191aff533208b8239fc,Бизнесийн сургууль,ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,Бакалавр,Намрын улирал,2023,3
55af80a1907d300980059ada0bdee696,HOSM302,"Үйлчлүүлэгч, хэрэглэгчийн удирдлага",Guest management  ,25f2cc0603042191aff533208b8239fc,Бизнесийн сургууль,25f2cc0603042191aff533208b8239fc,Бизнесийн сургууль,Бакалавр,Намрын улирал,2023,3
89a86fb8fae4e02bc68ad6327fcf4d73,HOSM303,Үйлчилгээний бизнес хөгжүүлэлт,Service business development,25f2cc0603042191aff533208b8239fc,Бизнесийн сургууль,ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,Бакалавр,Хаврын улирал,2023,3
acc16ca49b7630c6f073f845dc586dcd,HOSM304,"Амралт, алжаал менежмент",Recration management  ,25f2cc0603042191aff533208b8239fc,Бизнесийн сургууль,ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,Бакалавр,Хаврын улирал,2023,3
4e0c50348aedc8071dd0073f5aa46adc,HOSM305,"Зочлох үйлчилгээний эрүүл ахуй, аюулгүй байдал",Hospitalty intdustry workplace safety and hygiene,25f2cc0603042191aff533208b8239fc,Бизнесийн сургууль,ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,Бакалавр,Хаврын улирал,2023,3
5bc521054e37edce6cc6a86ec7be0abb,HOSM400,Зочлох үйлчилгээний тогтвортой хөгжил,Sustainability in the hospitality industry,25f2cc0603042191aff533208b8239fc,Бизнесийн сургууль,25f2cc0603042191aff533208b8239fc,Бизнесийн сургууль,Бакалавр,Намрын улирал,2023,3
760c60c081ccd4dc04d57caef94c1fc3,HOSM401,Зочлох үйлчилгээний эрх зүйн харилцаа,Hospitality regulation and law,25f2cc0603042191aff533208b8239fc,Бизнесийн сургууль,25f2cc0603042191aff533208b8239fc,Бизнесийн сургууль,Бакалавр,Намрын улирал,2023,3
f4c9b739126de95687ceecf2ac6637c4,HOSM402,Зочлох үйлчилгээний дата шинжилгээ,Research methods and data analysis for hospitality,25f2cc0603042191aff533208b8239fc,Бизнесийн сургууль,25f2cc0603042191aff533208b8239fc,Бизнесийн сургууль,Бакалавр,Хаврын улирал,2023,3
4a107ba0ac846da3d09286c35ac10ea5,HOSM403,Цахим зочлох үйлчилгээ ,E-business in the hospitality industry,25f2cc0603042191aff533208b8239fc,Бизнесийн сургууль,25f2cc0603042191aff533208b8239fc,Бизнесийн сургууль,Бакалавр,Хаврын улирал,2023,3
273ccb1327ae5286a5a511b9d4243711,DTMA232,Сургалтын хэрэглэгдэхүүн боловсруулалт,123,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Хаврын улирал,2023,2
6a8f5c87bc18bafbb67be960928246eb,GENG232,Ерөнхий газарзүй,123,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Хаврын улирал,2023,2
a3b24fdd8c59d962249e1f2f53eab769,KCHT232,Химийн туршилтын аргууд,123,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Хаврын улирал,2023,2
bc02c3189f98e081dc7884feac82de6e,KCAP232,Химийн тооцоот бодлого бодох арга зүй,123,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Хаврын улирал,2023,2
3bf47241fd8ea682509ba6b7cc875f72,KCSU232,Химийн программыг сургалтанд хэрэглэх,123,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Хаврын улирал,2023,2
88e45d7f40a11f207d902ffd87c6dfb9,KBRT232,Орос хэлний орчуулах ур чадварын үндэс,123,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Хаврын улирал,2023,2
